all,100,200,1000
0.008533141273880326,0.010429501426242776,0.016453452525230075,0.017219512188212528
0.007094004510852804,0.02953394826297357,0.015978560636052293,0.005133848459002269
0.004864452692749722,0.0125907466021678,0.020794059247775554,0.01983129093125307
