all,100,200,1000
0.0003499999999999892,0.0296,9.999999999999593e-05,0.002600000000000005
0.005049999999999999,0.022249999999999992,0.0011999999999999997,0.008750000000000008
0.0017500000000000016,0.03695,0.0,0.03505
