all,100,200,1000
0.98772,0.7571900000000001,0.8645400000000001,0.94504
0.9875599999999999,0.795,0.8491799999999999,0.95171
0.9875300000000001,0.7788000000000002,0.8574499999999998,0.9452699999999998
