all,100,200,1000
0.0077722326264722755,0.006946257985419201,0.0490703984088167,0.005908544660066459
0.007339952315921401,0.007793619184948673,0.04315530210762056,0.008556406956193703
0.004514698218042913,0.010026145819805333,0.058397743107075635,0.007028861927794565
